Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Lumensyvyys (cm),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2021,4,13,17:00,UTC,5,1020,0,0,5.2,5.1
2021,4,13,18:00,UTC,7,1020.6,0,0,4.4,4.1
2021,4,13,19:00,UTC,7,1020.7,0,0,4.1,3.7
2021,4,13,20:00,UTC,8,1020.4,0,0,4.1,3.5
2021,4,13,21:00,UTC,7,1020.3,0,0,3.6,3.7
2021,4,13,22:00,UTC,7,1020.3,0,0,3,2.7
2021,4,13,23:00,UTC,7,1020.2,0,0,2.4,2.5
2021,4,14,00:00,UTC,5,1019.9,0,,1.9,4
2021,4,14,01:00,UTC,1,1019.7,0,,1.4,3.9
2021,4,14,02:00,UTC,0,1020,0,,0.6,3
2021,4,14,03:00,UTC,7,1019.9,0,,1,4.6
2021,4,14,04:00,UTC,7,1020.4,0,,0.8,3.7
2021,4,14,05:00,UTC,7,1021,0,,1.2,4
2021,4,14,06:00,UTC,7,1021.3,0,0,2,3.3
2021,4,14,07:00,UTC,7,1021.8,0,0,2.4,3.1
2021,4,14,08:00,UTC,7,1022.2,0,0,3.1,3.7
2021,4,14,09:00,UTC,1,1022.3,0,0,5.6,3.2
2021,4,14,10:00,UTC,1,1022.1,0,0,7.3,4
2021,4,14,11:00,UTC,3,1022.5,0,0,6.5,3.5
2021,4,14,12:00,UTC,0,1023.1,0,,6.7,5.8
2021,4,14,13:00,UTC,0,1023.4,0,0,6.9,5.5
2021,4,14,14:00,UTC,0,1023.3,0,,7,3.8
2021,4,14,15:00,UTC,1,1023.6,0,,8,1.9
2021,4,14,16:00,UTC,0,1023.9,0,0,8.3,3.3
2021,4,14,17:00,UTC,0,1024.6,0,0,7.5,1.9
2021,4,14,18:00,UTC,0,1025.4,0,,6.3,2.5
2021,4,14,19:00,UTC,0,1026.2,0,0,5.7,3.4
2021,4,14,20:00,UTC,0,1026.8,0,0,4.6,3.2
2021,4,14,21:00,UTC,0,1027.4,0,0,2.9,3.1
2021,4,14,22:00,UTC,0,1028.1,0,0,2.8,3.5
2021,4,14,23:00,UTC,0,1028.4,0,,2.5,3.6
2021,4,15,00:00,UTC,0,1028.8,0,0,2.1,4.2
2021,4,15,01:00,UTC,0,1029,0,0,1.6,4.3
2021,4,15,02:00,UTC,0,1029.4,0,0,1.2,4
2021,4,15,03:00,UTC,0,1029.9,0,0,0.5,4.3
2021,4,15,04:00,UTC,0,1030.5,0,0,0.8,4
2021,4,15,05:00,UTC,0,1031.1,0,0,1.7,4
2021,4,15,06:00,UTC,0,1031.4,0,0,4.1,3.2
2021,4,15,07:00,UTC,0,1031.7,0,0,5.9,
2021,4,15,08:00,UTC,0,1031.8,0,0,7.3,4.8
2021,4,15,09:00,UTC,0,1031.9,0,0,7.9,4.7
2021,4,15,10:00,UTC,0,1031.5,0,0,8.6,4.8
2021,4,15,11:00,UTC,0,1031.2,0,0,9.3,4.2
2021,4,15,12:00,UTC,0,1031,0,0,10.5,4.9
2021,4,15,13:00,UTC,0,1030.5,0,0,9.3,3.4
2021,4,15,14:00,UTC,0,1030.1,0,,8.7,3.2
2021,4,15,15:00,UTC,0,1029.8,0,,9,2.4
2021,4,15,16:00,UTC,0,1029.6,0,,7.9,2.2
2021,4,15,17:00,UTC,0,1029.6,0,0,6.6,1.2
2021,4,15,18:00,UTC,0,1029.8,0,0,5.6,0.6
2021,4,15,19:00,UTC,0,1030.1,0,,4.5,1.1
2021,4,15,20:00,UTC,0,1030.4,0,,3.6,1.7
2021,4,15,21:00,UTC,0,1030.3,0,,4.6,4.1
2021,4,15,22:00,UTC,0,1030.5,0,,4.8,4.8
2021,4,15,23:00,UTC,0,1030.5,0,,4.2,4.2
2021,4,16,00:00,UTC,0,1030.3,0,,3.4,4.6
2021,4,16,01:00,UTC,0,1030.3,0,,2.9,4.1
2021,4,16,02:00,UTC,0,1030.3,0,0,2.7,4.4
2021,4,16,03:00,UTC,0,1030.2,0,,2.9,4.9
2021,4,16,04:00,UTC,0,1030.5,0,0,2.4,4.8
2021,4,16,05:00,UTC,0,1030.6,0,0,4.2,4.7
2021,4,16,06:00,UTC,0,1030.7,0,0,6.3,5.2
2021,4,16,07:00,UTC,0,1030.7,0,0,8.1,6.2
2021,4,16,08:00,UTC,0,1030.9,0,0,9.4,7.7
2021,4,16,09:00,UTC,0,1030.9,0,0,10.3,6.8
2021,4,16,10:00,UTC,0,1030.5,0,0,11,6.4
2021,4,16,11:00,UTC,0,1030,0,0,12.5,6
2021,4,16,12:00,UTC,0,1029.7,0,0,13.5,6.7
2021,4,16,13:00,UTC,0,1029.4,0,0,12.4,5.8
2021,4,16,14:00,UTC,0,1028.8,0,0,12.3,4.3
2021,4,16,15:00,UTC,0,1028.7,0,0,12,3.7
2021,4,16,16:00,UTC,0,1028.8,0,0,12.1,4.8
2021,4,16,17:00,UTC,0,1028.9,0,0,11.9,5.6
2021,4,16,18:00,UTC,0,1029.4,0,0,10.8,5.6
2021,4,16,19:00,UTC,0,1029.8,0,0,9.5,4.2
2021,4,16,20:00,UTC,0,1030,0,0,8.9,5.9
2021,4,16,21:00,UTC,0,1030.2,0,0,8.2,5.6
2021,4,16,22:00,UTC,0,1030.4,0,0,7.6,6.3
2021,4,16,23:00,UTC,0,1030.4,0,0,6.9,5.1
2021,4,17,00:00,UTC,0,1030.3,0,0,6.3,5.1
2021,4,17,01:00,UTC,0,1030.3,0,0,5.8,4.6
2021,4,17,02:00,UTC,0,1030.3,0,0,4.3,3.5
2021,4,17,03:00,UTC,0,1030.2,0,0,4.1,4.4
2021,4,17,04:00,UTC,0,1030.2,0,0,4.4,4.1
2021,4,17,05:00,UTC,0,1030.3,0,0,5.7,5.1
2021,4,17,06:00,UTC,0,1030.5,0,0,8.1,4.1
2021,4,17,07:00,UTC,0,1030.6,0,0,10.5,5.5
2021,4,17,08:00,UTC,0,1030.7,0,0,12.6,6.9
2021,4,17,09:00,UTC,0,1030.9,0,0,13.4,9.8
2021,4,17,10:00,UTC,0,1030.6,0,0,14.2,5.6
2021,4,17,11:00,UTC,0,1030.6,0,0,14.5,7.3
2021,4,17,12:00,UTC,0,1030.3,0,0,14.6,8.7
2021,4,17,13:00,UTC,0,1029.9,0,0,14.8,8.7
2021,4,17,14:00,UTC,0,1029.6,0,0,13.9,7.5
2021,4,17,15:00,UTC,0,1029.3,0,0,13.5,7.2
2021,4,17,16:00,UTC,0,1029.2,0,0,13.4,5.6
2021,4,17,17:00,UTC,0,1029.4,0,0,12.4,5
2021,4,17,18:00,UTC,0,1029.6,0,0,11.5,3.7
2021,4,17,19:00,UTC,0,1030,0,0,10.3,3.6
2021,4,17,20:00,UTC,0,1030.2,0,0,9.3,2.8
2021,4,17,21:00,UTC,0,1030.3,0,0,8.8,5.2
2021,4,17,22:00,UTC,0,1030.5,0,0,8.7,4.8
2021,4,17,23:00,UTC,0,1030.6,0,0,8,4.6
2021,4,18,00:00,UTC,0,1030.5,0,0,6.1,3.1
2021,4,18,01:00,UTC,0,1030.5,0,0,5.1,2.8
2021,4,18,02:00,UTC,0,1030.6,0,0,5.1,3.5
2021,4,18,03:00,UTC,0,1030.5,0,0,5.2,4
2021,4,18,04:00,UTC,0,1030.5,0,0,5.3,3.8
2021,4,18,05:00,UTC,0,1030.7,0,0,7.1,3.5
2021,4,18,06:00,UTC,0,1030.7,0,0,9.5,3.9
2021,4,18,07:00,UTC,0,1030.6,0,0,11.9,4.6
2021,4,18,08:00,UTC,0,1030.7,0,0,12.9,7.4
2021,4,18,09:00,UTC,0,1030.7,0,0,13.7,6.8
2021,4,18,10:00,UTC,0,1030.4,0,0,14,7
2021,4,18,11:00,UTC,0,1030.1,0,0,14.4,7
2021,4,18,12:00,UTC,0,1029.9,0,0,14.1,5.5
2021,4,18,13:00,UTC,0,1029.5,0,0,13.9,4
2021,4,18,14:00,UTC,0,1029.2,0,0,13.5,4
2021,4,18,15:00,UTC,0,1029.1,0,0,13,3.8
2021,4,18,16:00,UTC,0,1029,0,0,12.6,4.8
2021,4,18,17:00,UTC,0,1029.1,0,0,11.7,2.7
2021,4,18,18:00,UTC,0,1029.4,0,0,11,2.5
2021,4,18,19:00,UTC,0,1029.8,0,0,9.9,3
2021,4,18,20:00,UTC,0,1029.9,0,0,9.4,3.3
2021,4,18,21:00,UTC,0,1030,0,0,8.8,3.3
2021,4,18,22:00,UTC,0,1030.1,0,0,8.3,3.6
2021,4,18,23:00,UTC,0,1030.1,0,0,7.2,3.2
2021,4,19,00:00,UTC,0,1029.9,0,0,6.1,3
2021,4,19,01:00,UTC,0,1029.9,0,0,6.7,4
2021,4,19,02:00,UTC,0,1030,0,0,5.9,4.3
2021,4,19,03:00,UTC,0,1030,0,0,5.6,4.2
2021,4,19,04:00,UTC,0,1030,0,0,5.8,3.7
2021,4,19,05:00,UTC,0,1029.9,0,0,7,3.9
2021,4,19,06:00,UTC,0,1029.9,0,0,8.7,3.6
2021,4,19,07:00,UTC,0,1029.8,0,0,10.9,4.5
2021,4,19,08:00,UTC,0,1029.7,0,0,11.8,4.9
2021,4,19,09:00,UTC,0,1029.6,0,0,11.3,5
2021,4,19,10:00,UTC,0,1029.4,0,0,11.7,6.8
2021,4,19,11:00,UTC,0,1028.9,0,0,12.2,7.6
2021,4,19,12:00,UTC,0,1028.6,0,0,11.5,7.3
2021,4,19,13:00,UTC,0,1028.2,0,0,11.2,5.2
2021,4,19,14:00,UTC,0,1027.6,0,0,12,4.8
2021,4,19,15:00,UTC,0,1027.3,0,0,11.3,4.2
2021,4,19,16:00,UTC,0,1027,0,0,10.6,2.7
2021,4,19,17:00,UTC,0,1026.9,0,0,9.6,1.9
2021,4,19,18:00,UTC,0,1026.7,0,0,9.2,2.3
2021,4,19,19:00,UTC,0,1026.7,0,0,8.5,3.2
2021,4,19,20:00,UTC,0,1026.6,0,0,7.6,2.9
2021,4,19,21:00,UTC,0,1026.1,0,0,6.9,3.4
2021,4,19,22:00,UTC,0,1025.9,0,0,6.3,3.6
2021,4,19,23:00,UTC,0,1025.3,0,0,5.8,3
2021,4,20,00:00,UTC,0,1024.7,0,0,4.2,3.2
2021,4,20,01:00,UTC,0,1024.2,0,0,3.1,2.3
2021,4,20,02:00,UTC,0,1023.8,0,0,2.8,3.3
2021,4,20,03:00,UTC,0,1023.5,0,0,2.6,3.1
2021,4,20,04:00,UTC,0,1022.9,0,0,2.9,4.3
2021,4,20,05:00,UTC,0,1022.6,0,0,4.6,3.3
2021,4,20,06:00,UTC,0,1022.1,0,0,6,4.2
2021,4,20,07:00,UTC,0,1021.6,0,0,8,4.6
2021,4,20,08:00,UTC,0,1021.3,0,0,8.9,6.5
2021,4,20,09:00,UTC,7,1020.9,0,0,9.6,7.1
2021,4,20,10:00,UTC,0,1020.4,0,0,9.5,8.2
2021,4,20,11:00,UTC,1,1019.6,0,0,10.9,7.1
2021,4,20,12:00,UTC,0,1018.9,0,0,10.9,8.1
2021,4,20,13:00,UTC,0,1018.3,0,0,11,8
2021,4,20,14:00,UTC,1,1017.6,0,0,10.6,8.2
2021,4,20,15:00,UTC,0,1017,0,0,10.5,9
2021,4,20,16:00,UTC,0,1016.3,0,0,10.2,6
2021,4,20,17:00,UTC,5,1015.7,0,0,9.4,5.5
2021,4,20,18:00,UTC,5,1015,0,0,8.6,4.3
2021,4,20,19:00,UTC,7,1014.5,0,0,7.9,3
2021,4,20,20:00,UTC,7,1013.9,0,0,7.9,4.1
2021,4,20,21:00,UTC,7,1013.5,0,0,7,4.5
2021,4,20,22:00,UTC,7,1013,0,0,6.9,4.5
2021,4,20,23:00,UTC,7,1012.4,0,0,6.4,4
2021,4,21,00:00,UTC,7,1011.6,0,0,5.6,3.6
2021,4,21,01:00,UTC,0,1010.8,0,0,4.6,2.7
2021,4,21,02:00,UTC,0,1010.2,0,0,3.7,2.8
2021,4,21,03:00,UTC,0,1009.4,0,0,3.4,3.5
2021,4,21,04:00,UTC,0,1008.9,0,0,3.9,3.3
2021,4,21,05:00,UTC,0,1008.3,0,0,5.5,1.9
2021,4,21,06:00,UTC,0,1007.5,0,0,7.4,3.5
2021,4,21,07:00,UTC,0,1007,0,0,8.9,3.9
2021,4,21,08:00,UTC,0,1006.4,0,0,9.6,4.2
2021,4,21,09:00,UTC,0,1005.8,0,0,9.7,4.6
2021,4,21,10:00,UTC,0,1005.1,0,0,9.9,5.5
2021,4,21,11:00,UTC,0,1004.2,0,0,11.8,3.4
2021,4,21,12:00,UTC,0,1003.6,0,0,11.8,4.1
2021,4,21,13:00,UTC,0,1003,0,0,12.4,2.8
2021,4,21,14:00,UTC,0,1002.7,0,0,9.7,6
2021,4,21,15:00,UTC,0,1002.5,0,0,9.3,6.3
2021,4,21,16:00,UTC,1,1002.4,0,0,7.8,7
2021,4,21,17:00,UTC,1,1002.5,0,0,5.8,5.9
2021,4,21,18:00,UTC,5,1002.6,0,0,5.1,6.6
2021,4,21,19:00,UTC,0,1002.4,0,0,4.6,6
2021,4,21,20:00,UTC,0,1002.1,0,0,4.5,5.7
2021,4,21,21:00,UTC,0,1001.8,0,0,4.5,4.5
2021,4,21,22:00,UTC,0,1001.6,0,0,4.5,4.3
2021,4,21,23:00,UTC,0,1001.5,0,0,3.8,3.2
2021,4,22,00:00,UTC,0,1001.3,0,0,3,3
2021,4,22,01:00,UTC,3,1001.2,0,0,2.5,3.2
2021,4,22,02:00,UTC,3,1001.1,0,0,2,2.4
2021,4,22,03:00,UTC,7,1001.1,0,0,2.6,2.5
2021,4,22,04:00,UTC,7,1001.2,0,0,2.9,1.7
2021,4,22,05:00,UTC,5,1001.2,0,0,4.1,2.6
2021,4,22,06:00,UTC,0,1001.5,0,0,6.7,3.2
2021,4,22,07:00,UTC,1,1002,0,0,6.3,5.1
2021,4,22,08:00,UTC,7,1002.6,0,0,6.8,4.6
2021,4,22,09:00,UTC,1,1003.2,0,0,7.9,6.3
2021,4,22,10:00,UTC,1,1003.6,0,0,9.2,4.8
2021,4,22,11:00,UTC,1,1004.1,0,0,10,4.9
2021,4,22,12:00,UTC,0,1004.4,0,0,10.5,4.7
2021,4,22,13:00,UTC,1,1004.6,0,0,11.8,4.6
2021,4,22,14:00,UTC,0,1004.9,0,0,10.6,3.6
2021,4,22,15:00,UTC,0,1005.1,0,0,9.8,3.7
2021,4,22,16:00,UTC,1,1005.2,0,0,9.3,2.3
2021,4,22,17:00,UTC,0,1005.3,0,0,7.1,2.5
2021,4,22,18:00,UTC,1,1005.4,0,0,6.1,3.5
2021,4,22,19:00,UTC,7,1005.2,0,0,6,2.4
2021,4,22,20:00,UTC,7,1004.8,0,0,5.5,1.4
2021,4,22,21:00,UTC,7,1004.4,0,0,5.8,0.9
2021,4,22,22:00,UTC,7,1004.3,0,0,5.8,1.9
2021,4,22,23:00,UTC,3,1003.6,0,0,5.5,1.2
2021,4,23,00:00,UTC,7,1003.4,0,0,5.2,2.7
2021,4,23,01:00,UTC,7,1003.1,0,0,4.8,2.1
2021,4,23,02:00,UTC,7,1002.8,0,0,4.3,2.8
2021,4,23,03:00,UTC,7,1003.1,0.1,0,2.5,6.1
2021,4,23,04:00,UTC,7,1002.9,5.4,2,0.6,1.9
2021,4,23,05:00,UTC,8,1003,0.5,2,1.2,2.6
2021,4,23,06:00,UTC,7,1003.1,0,0,1.5,2.5
2021,4,23,07:00,UTC,8,1003.2,0,0,2,2.6
2021,4,23,08:00,UTC,7,1003.3,0.4,0,2.7,2
2021,4,23,09:00,UTC,8,1003.6,0.5,0,2.7,1.6
2021,4,23,10:00,UTC,8,1004,0.3,0,3.3,2.3
2021,4,23,11:00,UTC,8,1004.3,0.3,0,4.1,1.3
2021,4,23,12:00,UTC,8,1004.6,0.6,0,4,1.7
2021,4,23,13:00,UTC,7,1005.1,0.5,0,3.6,3.2
2021,4,23,14:00,UTC,7,1005.5,0.8,0,3.3,3.2
2021,4,23,15:00,UTC,8,1005.7,0.2,0,3.5,0.9
2021,4,23,16:00,UTC,7,1005.8,0,0,4,5.5
2021,4,23,17:00,UTC,8,1006.1,0,0,3.5,6
2021,4,23,18:00,UTC,3,1006.4,0,0,2.6,4.6
2021,4,23,19:00,UTC,5,1006.2,0,0,2.2,6.3
2021,4,23,20:00,UTC,7,1006,0,0,1.8,4.6
2021,4,23,21:00,UTC,7,1005.9,0,0,1.4,4.5
2021,4,23,22:00,UTC,8,1005.8,0,0,1.3,4.6
2021,4,23,23:00,UTC,7,1005.5,0,0,1,3.3
2021,4,24,00:00,UTC,7,1005.3,0,0,0.9,3.3
2021,4,24,01:00,UTC,7,1005.3,0,0,1.1,3
2021,4,24,02:00,UTC,7,1005.3,0,0,1.2,2.4
2021,4,24,03:00,UTC,7,1005.2,0.1,0,1.1,2.4
2021,4,24,04:00,UTC,7,1005.2,0,0,1.4,3.1
2021,4,24,05:00,UTC,7,1005.3,0.3,0,1.1,3
2021,4,24,06:00,UTC,7,1005.5,0.2,0,1.9,5.2
2021,4,24,07:00,UTC,7,1005.8,0.4,0,1.7,4.1
2021,4,24,08:00,UTC,7,1006.1,0.3,0,2.7,4.3
2021,4,24,09:00,UTC,7,1006.3,0,0,3.5,3.9
2021,4,24,10:00,UTC,7,1006.6,0,0,3.7,4.3
2021,4,24,11:00,UTC,7,1006.9,0,0,4.3,3.1
2021,4,24,12:00,UTC,7,1007.5,0,0,2.4,3.5
2021,4,24,13:00,UTC,7,1007.6,0.5,0,4.4,2.6
2021,4,24,14:00,UTC,9,1007.9,1.1,0,2.7,2.5
2021,4,24,15:00,UTC,7,1008.3,0.6,0,2.4,1.8
2021,4,24,16:00,UTC,7,1008.6,0.2,0,2.4,1.3
2021,4,24,17:00,UTC,7,1008.6,0.1,0,2.6,1.3
2021,4,24,18:00,UTC,1,1008.8,0,0,1.7,2
2021,4,24,19:00,UTC,7,1009,0,0,2,2.9
2021,4,24,20:00,UTC,7,1009,0,0,2.5,3.3
2021,4,24,21:00,UTC,7,1008.9,0.1,0,2.7,4.3
2021,4,24,22:00,UTC,7,1009.2,0,0,2.8,3.9
2021,4,24,23:00,UTC,7,1009.2,0,0,2.7,3.9
2021,4,25,00:00,UTC,7,1009.3,0,0,2.6,3.2
2021,4,25,01:00,UTC,7,1009.2,0,0,2.5,3.5
2021,4,25,02:00,UTC,7,1009.1,0,0,2.3,3.8
2021,4,25,03:00,UTC,7,1009.2,0,0,2.2,3.9
2021,4,25,04:00,UTC,7,1009.4,0,0,2.2,3.9
2021,4,25,05:00,UTC,8,1009.4,0,0,2.5,3.5
2021,4,25,06:00,UTC,8,1009.5,0,0,2.9,4.1
2021,4,25,07:00,UTC,8,1009.5,0,0,3.3,5.2
2021,4,25,08:00,UTC,8,1009.8,0,0,3.9,4.3
2021,4,25,09:00,UTC,7,1009.6,0,0,5.4,5.3
2021,4,25,10:00,UTC,7,1010,0,0,5.2,5.8
2021,4,25,11:00,UTC,5,1010,0,0,6.3,5.6
2021,4,25,12:00,UTC,7,1010.1,0,0,6.3,5
2021,4,25,13:00,UTC,7,1010.1,0,0,6.2,4.8
2021,4,25,14:00,UTC,7,1010.1,0.1,0,5.9,6
2021,4,25,15:00,UTC,5,1010.3,0.3,0,4.4,3.7
2021,4,25,16:00,UTC,7,1010.5,0.2,0,4.5,4.3
2021,4,25,17:00,UTC,7,1010.6,0.5,0,3.2,5.7
2021,4,25,18:00,UTC,7,1010.8,0,0,2.6,4.7
2021,4,25,19:00,UTC,7,1010.7,0.1,0,1.9,5.4
2021,4,25,20:00,UTC,7,1010.4,0.2,0,1.3,5.3
2021,4,25,21:00,UTC,7,1010,0.1,0,1,5.1
2021,4,25,22:00,UTC,8,1009.7,0.2,0,0.9,4.3
2021,4,25,23:00,UTC,8,1009.5,0.2,0,0.7,4.4
2021,4,26,00:00,UTC,8,1009.3,0.5,0,0.5,3.5
2021,4,26,01:00,UTC,8,1009.3,0.1,0,1,3
2021,4,26,02:00,UTC,8,1009.1,0.1,0,1.5,4.3
2021,4,26,03:00,UTC,8,1009,0,0,1.8,3.3
2021,4,26,04:00,UTC,8,1009.1,0,0,2.3,3.7
2021,4,26,05:00,UTC,8,1009.3,0,0,2.8,3.2
2021,4,26,06:00,UTC,8,1009.6,0,0,2.8,3.4
2021,4,26,07:00,UTC,8,1009.8,,0,3.5,2.7
2021,4,26,08:00,UTC,8,1010.2,0,0,4,3
2021,4,26,09:00,UTC,8,1010.4,0,0,4.6,3.9
2021,4,26,10:00,UTC,8,1010.9,0,0,4.8,4.9
2021,4,26,11:00,UTC,8,1011.2,0,0,5,4.6
2021,4,26,12:00,UTC,8,1011.5,0,0,4.8,2.6
2021,4,26,13:00,UTC,7,1011.6,0,0,4.4,3.9
2021,4,26,14:00,UTC,8,1011.6,0,0,4.6,2.9
2021,4,26,15:00,UTC,8,1011.6,0,0,4.5,3.8
2021,4,26,16:00,UTC,8,1011.7,0,0,4.2,4.7
2021,4,26,17:00,UTC,8,1011.9,0,0,3.9,4.3
2021,4,26,18:00,UTC,8,1012,0,0,3.7,3
2021,4,26,19:00,UTC,8,1012.1,0,0,3.6,3.4
2021,4,26,20:00,UTC,8,1012.3,0,0,3.6,4
2021,4,26,21:00,UTC,8,1012.2,0,0,3.3,3
2021,4,26,22:00,UTC,8,1012.1,0,0,3.2,1.9
2021,4,26,23:00,UTC,8,1011.9,0,0,3,1.6
2021,4,27,00:00,UTC,8,1011.9,0,0,3.1,2.3
2021,4,27,01:00,UTC,8,1011.5,0,0,2.9,2.9
2021,4,27,02:00,UTC,8,1011.4,0,0,2.3,3.6
2021,4,27,03:00,UTC,8,1011.4,0,0,2,3.3
2021,4,27,04:00,UTC,8,1011.4,0,0,2.2,3.4
2021,4,27,05:00,UTC,8,1011.5,0,0,2.4,4.3
2021,4,27,06:00,UTC,8,1011.6,0,0,2.8,4.1
2021,4,27,07:00,UTC,8,1011.6,0,0,3.6,2.9
2021,4,27,08:00,UTC,7,1011.5,0,0,5.1,3.7
2021,4,27,09:00,UTC,7,1011.6,0,0,5.2,4.8
2021,4,27,10:00,UTC,7,1011.6,0,0,5.8,4
2021,4,27,11:00,UTC,7,1011.8,0,0,5.2,4.6
2021,4,27,12:00,UTC,7,1011.7,0,0,5.3,3.2
2021,4,27,13:00,UTC,7,1011.6,0,0,5.8,3.2
2021,4,27,14:00,UTC,7,1011.5,0,0,5.5,4.8
2021,4,27,15:00,UTC,7,1011.3,0,0,5.3,3.2
2021,4,27,16:00,UTC,8,1011.3,0,0,4.9,3.7
2021,4,27,17:00,UTC,8,1011.3,0,0,4.5,3.3
2021,4,27,18:00,UTC,8,1011.4,0,0,4,2.2
2021,4,27,19:00,UTC,7,1011.5,0,0,3.4,1.5
2021,4,27,20:00,UTC,8,1011.6,0,0,3.1,2.3
2021,4,27,21:00,UTC,8,1011.6,0,0,2.9,2
2021,4,27,22:00,UTC,8,1011.7,0,0,2.4,2.9
2021,4,27,23:00,UTC,7,1012.1,0,0,2.2,2.5
2021,4,28,00:00,UTC,7,1011.8,0,0,1.3,2.3
2021,4,28,01:00,UTC,1,1012,0,0,0.4,2.5
2021,4,28,02:00,UTC,0,1012.1,0,0,-0.8,3.3
2021,4,28,03:00,UTC,0,1012.4,0,0,-1.1,3.4
2021,4,28,04:00,UTC,0,1012.7,0,0,0.6,2.8
2021,4,28,05:00,UTC,0,1013,0,0,2.2,2.2
2021,4,28,06:00,UTC,0,1013.2,0,0,3.5,2.8
2021,4,28,07:00,UTC,3,1013.3,0,0,4.3,3.6
2021,4,28,08:00,UTC,1,1013.3,0,0,5.3,3.4
2021,4,28,09:00,UTC,5,1013.5,0,0,5.9,2.8
2021,4,28,10:00,UTC,7,1013.7,0,0,5.5,2.3
2021,4,28,11:00,UTC,7,1013.8,0,0,7.3,4.2
2021,4,28,12:00,UTC,7,1014,0,0,7,4.3
2021,4,28,13:00,UTC,7,1014.1,0,0,6.3,5.9
2021,4,28,14:00,UTC,3,1013.8,0,0,7.3,3.3
2021,4,28,15:00,UTC,5,1013.9,0,0,5,5.2
2021,4,28,16:00,UTC,1,1013.9,0,0,4.6,5.5
2021,4,28,17:00,UTC,5,1014.3,0.2,0,2.4,4.1
2021,4,28,18:00,UTC,7,1014.4,0,0,2.7,2.7
2021,4,28,19:00,UTC,7,1014.6,0,0,2.7,1.5
2021,4,28,20:00,UTC,7,1014.8,0,0,2,3.7
2021,4,28,21:00,UTC,7,1014.7,0,0,2.1,1
2021,4,28,22:00,UTC,0,1014.8,0,0,0.7,1.9
2021,4,28,23:00,UTC,0,1015,0,0,0.2,0.7
2021,4,29,00:00,UTC,0,1015,0,0,-0.2,0.8
2021,4,29,01:00,UTC,0,1014.9,0,0,-1,0.6
2021,4,29,02:00,UTC,7,1014.8,0,0,-0.7,1.7
2021,4,29,03:00,UTC,0,1014.9,0,0,0,2.2
2021,4,29,04:00,UTC,1,1015,0,0,0.4,2.3
2021,4,29,05:00,UTC,3,1015,0,0,1.9,1.7
2021,4,29,06:00,UTC,0,1015.1,0,0,4.2,2.4
2021,4,29,07:00,UTC,0,1015.1,0,0,5.6,3
2021,4,29,08:00,UTC,5,1015.1,0,0,7.4,3.1
2021,4,29,09:00,UTC,1,1015,0,0,7.8,4.7
2021,4,29,10:00,UTC,0,1014.8,0,0,7.8,5.2
2021,4,29,11:00,UTC,3,1014.7,0,0,8,4.3
2021,4,29,12:00,UTC,3,1014.6,0,0,6.6,5.5
2021,4,29,13:00,UTC,7,1014.2,0,0,6.7,5.6
2021,4,29,14:00,UTC,5,1014,0,0,6.6,5.1
2021,4,29,15:00,UTC,7,1013.5,0,0,6.7,4.7
2021,4,29,16:00,UTC,5,1013,0,0,6.8,2.6
2021,4,29,17:00,UTC,1,1012.9,0,0,6.1,2.8
2021,4,29,18:00,UTC,0,1012.9,0,0,4.9,2.3
2021,4,29,19:00,UTC,0,1013,0,0,4.1,2.8
2021,4,29,20:00,UTC,0,1012.7,0,0,3.6,2.6
2021,4,29,21:00,UTC,0,1012.5,0,0,2,1.7
2021,4,29,22:00,UTC,0,1012.2,0,0,2.6,2.1
2021,4,29,23:00,UTC,0,1011.7,0,0,2.1,1.8
2021,4,30,00:00,UTC,0,1011.2,0,0,0.7,1.8
2021,4,30,01:00,UTC,0,1010.7,0,0,-0.2,1.2
2021,4,30,02:00,UTC,0,1010.3,0,0,-1.6,2.4
2021,4,30,03:00,UTC,0,1010.1,0,0,-1.2,1.8
2021,4,30,04:00,UTC,0,1009.7,0,0,1.1,1.9
2021,4,30,05:00,UTC,0,1009.3,0,0,2.6,2.5
2021,4,30,06:00,UTC,0,1008.9,0,0,4.4,2.6
2021,4,30,07:00,UTC,0,1008.7,0,0,6.8,1.3
2021,4,30,08:00,UTC,0,1008.3,0,0,7.5,3.7
2021,4,30,09:00,UTC,3,1007.9,0,0,7.6,2.7
2021,4,30,10:00,UTC,1,1007.3,0,0,9.3,2.9
2021,4,30,11:00,UTC,1,1006.9,0,0,9.3,3.7
2021,4,30,12:00,UTC,5,1006.5,0,0,9.7,2.9
2021,4,30,13:00,UTC,7,1006.3,0,0,11.4,5
2021,4,30,14:00,UTC,3,1006.3,0,0,8.3,3.9
2021,4,30,15:00,UTC,3,1006.3,0,0,8.3,2.4
2021,4,30,16:00,UTC,7,1006.3,0,0,9.6,6.1
2021,4,30,17:00,UTC,1,1006.8,0,0,8,4.6
2021,4,30,18:00,UTC,1,1007.4,0,0,7,2.8
2021,4,30,19:00,UTC,0,1008,0,0,5.2,3.2
2021,4,30,20:00,UTC,1,1008.4,0,0,4.7,2.1
2021,4,30,21:00,UTC,0,1009,0,0,3.6,3.7
2021,4,30,22:00,UTC,3,1009.5,0,0,2.8,3.3
